EPISODE;REWARD
1;0.26208456125900104
2;0.18354844288902802
3;-0.2008875062459663
4;0.18114134310279117
5;-0.11483537268210744
6;0.11924293791161576
7;0.24199412522084596
9;-0.060807094639242845
10;0.2224562408200253
11;0.06728242537338279
12;-0.6099960362420414
13;-0.48381608366885853
14;0.3037384223418791
16;0.17379528550594664
17;-0.08957115632831972
18;-0.22711005469153914
19;1.093442253267769
21;0.4824500164185525
23;0.1263629195417891
25;-0.04642187473891158
27;0.6673161455498979
30;0.6938851013951121
31;0.7105529828245883
