EPISODE;REWARD
1;0.3883534883643058
2;-0.40216598316886776
3;-0.19130386735854343
4;0.053651906646308686
5;-0.1956071799779009
6;0.19681159086084396
7;-0.06271543020695347
9;0.4948647216463169
10;-0.321034546085895
11;0.5573607143021023
12;0.16552150959081768
13;-0.09599453845956908
14;0.18832958958920967
15;0.5907630534444192
16;0.3314882298210624
17;0.022787783102291348
18;0.4935852699985436
19;0.30574432668273926
21;0.5363412040138014
23;0.7540081169996706
25;0.6585795910803005
27;0.5056919446101338
30;0.7629046218225279
31;0.3812988241066818
