EPISODE;REWARD
1;-1.4659136469048215
2;-0.1456631245251101
3;-0.5611780201142831
4;0.6347262387155517
5;0.10131255615624099
6;-0.06504421830244822
7;-0.9114966355814449
9;0.18136978402073733
10;0.1655230387570613
11;-0.06681200166736481
12;-0.617345580973631
13;0.5808325945778683
14;-0.1607037984812374
15;0.09033479001214027
16;0.538682170557061
17;-0.14939206294118781
18;0.5681472552902173
19;0.6161163035678746
21;0.8840868557774179
23;0.8052109875682666
25;0.23928534969733634
27;0.4656813051434049
30;0.6446984835546811
31;0.559369132309308
