EPISODE;REWARD
1;0.12708291686206996
2;-0.35646153915734846
3;-0.8686679183205099
4;-0.0653383962377705
5;-0.6167343001705157
6;0.6824204965401417
7;0.33879947487460593
9;0.7581459799019106
10;0.07550935982994265
11;0.3000422870682834
12;0.528848543402215
13;0.500100606362942
14;0.09801996372177336
15;-0.1697502485830676
16;0.4268854960984605
17;-0.015640219471644064
18;0.6091394518536224
19;0.8030376065712554
21;0.010603612833320657
23;0.7863857181271225
25;0.9016618001091847
27;0.1952538440688273
30;0.5614706636763553
