EPISODE;REWARD
1;0.033598080281982176
2;-0.1214807235175801
3;-1.2949176523591535
4;0.10910249577020713
5;-0.14387816101517603
6;0.42993061445599956
7;0.29304130299240383
9;0.1000097886799429
10;0.19058826129647297
11;0.9289687476549899
12;-0.04050068409166331
13;0.5350079532804072
14;-0.11973377323193216
15;0.4890487476792015
16;0.6242512549522893
17;0.7444865270602288
18;0.6090562312650843
19;0.008505644579268832
21;0.28203999112842415
23;-0.12489232981737922
25;0.04717610897274536
27;0.764493303368836
30;0.3913198872888033
