EPISODE;REWARD
1;-0.14191341834527527
2;-0.3089276973447414
3;-0.03460410705050566
4;0.08262643570815285
5;-0.33925275574485153
6;-0.5507227936846641
7;0.5079830883337044
9;0.08053362166453747
10;0.0007485058805014547
11;0.7026616827985612
12;0.576093956450378
13;-0.004495881537153853
14;-0.2372741221419952
16;0.9187868212862742
17;0.02164646127843882
18;0.18968308286973723
19;1.0273614940833093
21;0.4095092610191237
23;0.3550603643768254
25;0.5645305950258623
27;0.8832002625233244
30;0.6549180480674641
31;0.7326703274107202
