EPISODE;REWARD
1;0.26226435929562797
2;0.04959342630757568
3;-0.5693480751378523
4;-0.04737112755201903
5;-0.2863361233793973
6;0.5428015462913309
7;0.1974876781266259
9;0.6936423768357364
10;0.0259462942593741
11;0.24562329560810756
12;0.7437682327586652
13;0.5483884361496544
14;0.21489328878612302
15;-0.36335292948220754
16;0.5576949124760695
17;0.09471196794483806
18;0.6039515892930241
19;0.9083810909515808
21;0.44918033423607945
23;0.9056111642714738
25;0.6353344595332222
27;0.25396176985272934
30;0.5615169269597869
