EPISODE;REWARD
1;0.012118159916603907
2;0.04319390337171262
3;0.13148858257334362
4;0.0780562946260589
5;-0.443438082522829
6;0.012134289689306708
7;0.49145794237380575
9;0.45092015872162317
10;-0.6850979867976358
11;0.6014061643822654
12;0.25177403323993197
13;-0.8039661359416194
14;-0.133874697374041
15;0.15084729829049923
16;0.2788885126883369
17;0.42862767437104554
18;0.5399838273901453
19;0.0262964102083307
21;0.780933852761812
23;0.6417476403092436
25;0.22566985451322874
27;0.5623749516879193
30;0.396410634118142
31;0.9074735445592561
